TIME,TYPE,SUBJECT_ID,VALUE
4,Infections Predicted,Arnot Ogden Medical Center,8.6
4,Infections Predicted,St Josephs Hospital,1.09
4,Infections Predicted,Chenango Memorial Hospital Inc,1.13
4,Infections Predicted,Champlain Valley Physicians Hospital Medical Center,7.2
4,Infections Predicted,Columbia Memorial Hospital,3.43
4,Infections Predicted,Cortland Regional Medical Center Inc,1.88
4,Infections Predicted,Mid-Hudson Valley Division of Westchester Medical Center,3.74
4,Infections Predicted,Vassar Brothers Medical Center,13.48
4,Infections Predicted,Northern Dutchess Hospital,2.69
4,Infections Predicted,Buffalo General Medical Center,25.41
4,Infections Predicted,Women And Children's Hospital Of Buffalo,1.21
4,Infections Predicted,Erie County Medical Center,7.57
4,Infections Predicted,Mercy Hospital,25.31
4,Infections Predicted,Millard Fillmore Hospital,5.42
4,Infections Predicted,Roswell Park Cancer Institute,7.23
4,Infections Predicted,Sisters of Charity Hospital,6.75
4,Infections Predicted,University Hospital,21.97
4,Infections Predicted,Kenmore Mercy Hospital,8.14
4,Infections Predicted,Sisters of Charity Hospital - St Joseph Campus,5.34
4,Infections Predicted,Adirondack Medical Center-Saranac Lake Site,5.01
4,Infections Predicted,Alice Hyde Medical Center,1.86
4,Infections Predicted,Nathan Littauer Hospital,0.88
4,Infections Predicted,United Memorial Medical Center North Street Campus,1.9
4,Infections Predicted,Samaritan Medical Center,5.28
4,Infections Predicted,Carthage Area Hospital Inc,
4,Infections Predicted,Lewis County General Hospital,1.42
4,Infections Predicted,Nicholas H Noyes Memorial Hospital,1.7
4,Infections Predicted,Oneida Healthcare,3.29
4,Infections Predicted,Community Memorial Hospital Inc,1.8
4,Infections Predicted,Highland Hospital,16.69
4,Infections Predicted,Rochester General Hospital,26.2
4,Infections Predicted,Strong Memorial Hospital,23.7
4,Infections Predicted,Lakeside Memorial Hospital,1.78
4,Infections Predicted,The Unity Hospital of Rochester,10.79
4,Infections Predicted,St. Mary's Healthcare,2.32
4,Infections Predicted,Glen Cove Hospital,6.86
4,Infections Predicted,Long Beach Medical Center,1.24
4,Infections Predicted,Winthrop-University Hospital,27.38
4,Infections Predicted,Mercy Medical Center,6.07
4,Infections Predicted,Franklin Hospital,5.29
4,Infections Predicted,South Nassau Communities Hospital,14.01
4,Infections Predicted,Nassau University Medical Center,2.58
4,Infections Predicted,North Shore University Hospital,43.5
4,Infections Predicted,Syosset Hospital,1.98
4,Infections Predicted,St. Joseph Hospital,4
4,Infections Predicted,Plainview Hospital,9.34
4,Infections Predicted,St Francis Hospital,29.12
4,Infections Predicted,Eastern Niagara Hospital - Lockport Division,1.5
4,Infections Predicted,Niagara Falls Memorial Medical Center,1.5
4,Infections Predicted,Degraff Memorial Hospital,2.03
4,Infections Predicted,Mount St Marys Hospital and Health Center,4.21
4,Infections Predicted,Eastern Niagara Hospital - Newfane Division,
4,Infections Predicted,"Rome Memorial Hospital, Inc",2.53
4,Infections Predicted,St Elizabeth Medical Center,13.73
4,Infections Predicted,Faxton-St Lukes Healthcare St Lukes Division,7.02
4,Infections Predicted,UPSTATE University Hospital at Community General,9.18
4,Infections Predicted,St Josephs Hospital Health Center,35.71
4,Infections Predicted,University Hospital SUNY Health Science Center,15.7
4,Infections Predicted,Crouse Hospital,15.1
4,Infections Predicted,Geneva General Hospital,4.92
4,Infections Predicted,Clifton Springs Hospital and Clinic,1.94
4,Infections Predicted,F F Thompson Hospital,2.6
4,Infections Predicted,St Luke's Cornwall Hospital/Newburgh,6.5
4,Infections Predicted,Orange Regional Medical Center,9.04
4,Infections Predicted,St Anthony Community Hospital,1.39
4,Infections Predicted,Bon Secours Community Hospital,1.31
4,Infections Predicted,Medina Memorial Hospital,1.08
4,Infections Predicted,Oswego Hospital,2.14
4,Infections Predicted,Aurelia Osborn Fox Memorial Hospital,0.73
4,Infections Predicted,Mary Imogene Bassett Hospital,10.56
4,Infections Predicted,Putnam Hospital Center,5.93
4,Infections Predicted,St. Mary's Hospital,4.72
4,Infections Predicted,Samaritan Hospital,4.37
4,Infections Predicted,Nyack Hospital,6.09
4,Infections Predicted,Good Samaritan Hospital of Suffern,9.12
4,Infections Predicted,Claxton-Hepburn Medical Center,1.4
4,Infections Predicted,Massena Memorial Hospital,
4,Infections Predicted,Gouverneur Hospital,
4,Infections Predicted,Canton-Potsdam Hospital,3.68
4,Infections Predicted,Saratoga Hospital,6.8
4,Infections Predicted,Ellis Hospital,17.81
4,Infections Predicted,Corning Hospital,2.4
4,Infections Predicted,St James Mercy Hospital,
4,Infections Predicted,Ira Davenport Memorial Hospital Inc,
4,Infections Predicted,Brookhaven Memorial Hospital Medical Center Inc,6.91
4,Infections Predicted,Southampton Hospital,1.75
4,Infections Predicted,Eastern Long Island Hospital,0.53
4,Infections Predicted,John T Mather Memorial Hospital of Port Jefferson New York Inc,6.45
4,Infections Predicted,St Charles Hospital,5.06
4,Infections Predicted,Huntington Hospital,8.57
4,Infections Predicted,Southside Hospital,13.74
4,Infections Predicted,Good Samaritan Hospital Medical Center,12.49
4,Infections Predicted,Peconic Bay Medical Center,5.54
4,Infections Predicted,St Catherine of Siena Hospital,3.62
4,Infections Predicted,Catskill Regional Medical Center,2.19
4,Infections Predicted,Cayuga Medical Center at Ithaca,4.18
4,Infections Predicted,HealthAlliance Hospital Mary's Avenue Campus,3.15
4,Infections Predicted,HealthAlliance Hospital Broadway Campus,4.97
4,Infections Predicted,Glens Falls Hospital,8.48
4,Infections Predicted,Newark-Wayne Community Hospital,2.01
4,Infections Predicted,Hudson Valley Hospital Center,4.41
4,Infections Predicted,White Plains Hospital Center,5.74
4,Infections Predicted,Montefiore Mount Vernon Hospital,1.19
4,Infections Predicted,Montefiore New Rochelle Hospital,4.49
4,Infections Predicted,SJRH - St Johns Division,4.68
4,Infections Predicted,St Joseph's Medical Center,1.17
4,Infections Predicted,Northern Westchester Hospital,7.01
4,Infections Predicted,Lawrence Hospital Center,4.87
4,Infections Predicted,Phelps Memorial Hospital Assn,4.72
4,Infections Predicted,Westchester Medical Center,15.68
4,Infections Predicted,Wyoming County Community Hospital,1.62
4,Infections Predicted,Jacobi Medical Center,3
4,Infections Predicted,Montefiore Medical Center-Wakefield Hospital,1.94
4,Infections Predicted,Montefiore Medical Center - Henry & Lucy Moses Div,15.76
4,Infections Predicted,Lincoln Medical & Mental Health Center,4.68
4,Infections Predicted,SBH Health System,3.85
4,Infections Predicted,Bronx-Lebanon Hospital Center - Concourse Division,4.42
4,Infections Predicted,Montefiore Medical Center - Montefiore Westchester Square,3.36
4,Infections Predicted,North Central Bronx Hospital,
4,Infections Predicted,Brookdale Hospital Medical Center,3.94
4,Infections Predicted,Brooklyn Hospital Center - Downtown Campus,6.59
4,Infections Predicted,"New York Community Hospital of Brooklyn, Inc",2.56
4,Infections Predicted,Coney Island Hospital,4.31
4,Infections Predicted,Kings County Hospital Center,4.06
4,Infections Predicted,SUNY Downstate Medical Center at LICH,5.49
4,Infections Predicted,Lutheran Medical Center,9.87
4,Infections Predicted,Maimonides Medical Center,16.56
4,Infections Predicted,New York Methodist Hospital,12.56
4,Infections Predicted,Interfaith Medical Center,2.27
4,Infections Predicted,Kingsbrook Jewish Medical Center,2.49
4,Infections Predicted,Wyckoff Heights Medical Center,3.02
4,Infections Predicted,University Hospital of Brooklyn,5.94
4,Infections Predicted,Mount Sinai Beth Israel Brooklyn,4.51
4,Infections Predicted,New York-Presbyterian/Lower Manhattan Hospital,4.02
4,Infections Predicted,Bellevue Hospital Center,8.61
4,Infections Predicted,Mount Sinai Beth Israel,22.42
4,Infections Predicted,Harlem Hospital Center,3.27
4,Infections Predicted,NYU Hospital for Joint Diseases,13.14
4,Infections Predicted,Hospital for Special Surgery,29.19
4,Infections Predicted,Lenox Hill Hospital,20.83
4,Infections Predicted,Memorial Hospital for Cancer and Allied Diseases,33.32
4,Infections Predicted,Metropolitan Hospital Center,1.25
4,Infections Predicted,Mount Sinai Hospital,25.03
4,Infections Predicted,New York Presbyterian Hospital - New York Weill Cornell Center,37.15
4,Infections Predicted,NYU Hospitals Center,24.65
4,Infections Predicted,New York Presbyterian Hospital - Columbia Presbyterian Center,31
4,Infections Predicted,Mount Sinai Roosevelt,10.47
4,Infections Predicted,Mount Sinai St. Luke's,9.2
4,Infections Predicted,Elmhurst Hospital Center,3.64
4,Infections Predicted,Flushing Hospital Medical Center,4.12
4,Infections Predicted,Jamaica Hospital Medical Center,3.76
4,Infections Predicted,Long Island Jewish Medical Center,27.68
4,Infections Predicted,Peninsula Hospital Center,1.62
4,Infections Predicted,Queens Hospital Center,1.95
4,Infections Predicted,St Johns Episcopal Hospital So Shore,2.28
4,Infections Predicted,New York Hospital Medical Center of Queens,18.31
4,Infections Predicted,Forest Hills Hospital,8.57
4,Infections Predicted,Mount Sinai Hospital - Mount Sinai Hospital of Queens,5.06
4,Infections Predicted,Woodhull Medical & Mental Health Center,3.18
4,Infections Predicted,Richmond University Medical Center,6.08
4,Infections Predicted,Staten Island University Hosp-North,22.39
4,Infections Predicted,Montefiore Med Center - Jack D Weiler Hosp of A Einstein College Div,14.08
4,Infections Predicted,Millard Fillmore Suburban Hospital,10.83
4,Infections Predicted,New York Presbyterian Hospital - Allen Hospital,2.96
5,Infections Predicted,Albany Medical Center Hospital,33.09
5,Infections Predicted,Albany Memorial Hospital,3.64
5,Infections Predicted,St Peters Hospital,41.8
5,Infections Predicted,Memorial Hosp of Wm F & Gertrude F Jones A/K/A Jones Memorial Hosp,0.74
5,Infections Predicted,Our Lady of Lourdes Memorial Hospital Inc,8.89
5,Infections Predicted,United Health Services Hospitals Inc. - Wilson Medical Center,11.41
5,Infections Predicted,Olean General Hospital,5.17
5,Infections Predicted,Auburn Community Hospital,2.21
5,Infections Predicted,Brooks Memorial Hospital,1.77
5,Infections Predicted,Woman's Christian Association,3.07
5,Infections Predicted,TLC Health Network Lake Shore Hospital,0.75
5,Infections Predicted,Arnot Ogden Medical Center,7.96
5,Infections Predicted,St Josephs Hospital,0.83
5,Infections Predicted,Chenango Memorial Hospital Inc,1.17
5,Infections Predicted,Champlain Valley Physicians Hospital Medical Center,8.23
5,Infections Predicted,Columbia Memorial Hospital,4.76
5,Infections Predicted,Cortland Regional Medical Center Inc,2.61
5,Infections Predicted,Mid-Hudson Valley Division of Westchester Medical Center,4.39
5,Infections Predicted,Vassar Brothers Medical Center,19.44
5,Infections Predicted,Northern Dutchess Hospital,3.95
5,Infections Predicted,Buffalo General Medical Center,29.41
5,Infections Predicted,Women And Children's Hospital Of Buffalo,2.43
5,Infections Predicted,Erie County Medical Center,7.68
5,Infections Predicted,Mercy Hospital,22.91
5,Infections Predicted,Roswell Park Cancer Institute,11.32
5,Infections Predicted,Sisters of Charity Hospital,9.67
5,Infections Predicted,University Hospital,27.84
5,Infections Predicted,Kenmore Mercy Hospital,8.69
5,Infections Predicted,Bertrand Chaffee Hospital,
5,Infections Predicted,Sisters of Charity Hospital - St Joseph Campus,5.69
5,Infections Predicted,Adirondack Medical Center-Saranac Lake Site,4.9
5,Infections Predicted,Alice Hyde Medical Center,1.76
5,Infections Predicted,Nathan Littauer Hospital,1.36
5,Infections Predicted,United Memorial Medical Center North Street Campus,2.92
5,Infections Predicted,Samaritan Medical Center,6.08
5,Infections Predicted,Carthage Area Hospital Inc,
5,Infections Predicted,Lewis County General Hospital,1.2
5,Infections Predicted,Nicholas H Noyes Memorial Hospital,2
5,Infections Predicted,Oneida Healthcare,3.05
5,Infections Predicted,Community Memorial Hospital Inc,1.87
5,Infections Predicted,Highland Hospital,25.56
5,Infections Predicted,Rochester General Hospital,30.84
5,Infections Predicted,Strong Memorial Hospital,26.03
5,Infections Predicted,Lakeside Memorial Hospital,1.33
5,Infections Predicted,The Unity Hospital of Rochester,16.27
5,Infections Predicted,St. Mary's Healthcare,2.06
5,Infections Predicted,Glen Cove Hospital,5.82
5,Infections Predicted,Long Beach Medical Center,
5,Infections Predicted,Winthrop-University Hospital,33.44
5,Infections Predicted,Mercy Medical Center,6.05
5,Infections Predicted,Franklin Hospital,5.03
5,Infections Predicted,South Nassau Communities Hospital,15.85
5,Infections Predicted,Nassau University Medical Center,4.73
5,Infections Predicted,North Shore University Hospital,51.55
5,Infections Predicted,Syosset Hospital,1.91
5,Infections Predicted,St. Joseph Hospital,3.39
5,Infections Predicted,Plainview Hospital,9.48
5,Infections Predicted,St Francis Hospital,28.39
5,Infections Predicted,Eastern Niagara Hospital - Lockport Division,2.48
5,Infections Predicted,Niagara Falls Memorial Medical Center,2.1
5,Infections Predicted,Degraff Memorial Hospital,1.74
5,Infections Predicted,Mount St Marys Hospital and Health Center,5.18
5,Infections Predicted,Eastern Niagara Hospital - Newfane Division,
5,Infections Predicted,"Rome Memorial Hospital, Inc",2.83
5,Infections Predicted,St Elizabeth Medical Center,12.04
5,Infections Predicted,Faxton-St Lukes Healthcare St Lukes Division,9.81
5,Infections Predicted,UPSTATE University Hospital at Community General,7.65
5,Infections Predicted,St Josephs Hospital Health Center,34.97
5,Infections Predicted,University Hospital SUNY Health Science Center,15.17
5,Infections Predicted,Crouse Hospital,22.14
5,Infections Predicted,Geneva General Hospital,4.75
5,Infections Predicted,Clifton Springs Hospital and Clinic,1.15
5,Infections Predicted,F F Thompson Hospital,2.44
5,Infections Predicted,St Luke's Cornwall Hospital/Newburgh,5.23
5,Infections Predicted,Orange Regional Medical Center,12.54
5,Infections Predicted,St Anthony Community Hospital,1.77
5,Infections Predicted,Bon Secours Community Hospital,1.05
5,Infections Predicted,Medina Memorial Hospital,
5,Infections Predicted,Oswego Hospital,2.59
5,Infections Predicted,Aurelia Osborn Fox Memorial Hospital,1.45
5,Infections Predicted,Mary Imogene Bassett Hospital,11.62
5,Infections Predicted,Putnam Hospital Center,6.13
5,Infections Predicted,St. Mary's Hospital,4.61
5,Infections Predicted,Samaritan Hospital,5.33
5,Infections Predicted,Nyack Hospital,5.66
5,Infections Predicted,Good Samaritan Hospital of Suffern,9.86
5,Infections Predicted,Claxton-Hepburn Medical Center,2.18
5,Infections Predicted,Massena Memorial Hospital,1.07
5,Infections Predicted,Gouverneur Hospital,
5,Infections Predicted,Canton-Potsdam Hospital,2.9
5,Infections Predicted,Saratoga Hospital,7.59
5,Infections Predicted,Ellis Hospital,19.18
5,Infections Predicted,Corning Hospital,2.72
5,Infections Predicted,St James Mercy Hospital,1.29
5,Infections Predicted,Ira Davenport Memorial Hospital Inc,
5,Infections Predicted,Brookhaven Memorial Hospital Medical Center Inc,6.38
5,Infections Predicted,Southampton Hospital,3.2
5,Infections Predicted,Eastern Long Island Hospital,0.59
5,Infections Predicted,John T Mather Memorial Hospital of Port Jefferson New York Inc,4.72
5,Infections Predicted,St Charles Hospital,5.43
5,Infections Predicted,Huntington Hospital,9.32
5,Infections Predicted,Southside Hospital,14.53
5,Infections Predicted,Good Samaritan Hospital Medical Center,14.69
5,Infections Predicted,Peconic Bay Medical Center,8.31
5,Infections Predicted,St Catherine of Siena Hospital,7.93
5,Infections Predicted,Catskill Regional Medical Center,3.04
5,Infections Predicted,Cayuga Medical Center at Ithaca,4.78
5,Infections Predicted,HealthAlliance Hospital Mary's Avenue Campus,2.21
5,Infections Predicted,HealthAlliance Hospital Broadway Campus,3.91
5,Infections Predicted,Glens Falls Hospital,8.93
5,Infections Predicted,Newark-Wayne Community Hospital,2.32
5,Infections Predicted,Hudson Valley Hospital Center,5.29
5,Infections Predicted,White Plains Hospital Center,7.86
5,Infections Predicted,Montefiore Mount Vernon Hospital,1.48
5,Infections Predicted,Montefiore New Rochelle Hospital,4.19
5,Infections Predicted,SJRH - St Johns Division,4.92
5,Infections Predicted,St Joseph's Medical Center,1.61
5,Infections Predicted,Northern Westchester Hospital,9.64
5,Infections Predicted,Lawrence Hospital Center,5.43
5,Infections Predicted,Phelps Memorial Hospital Assn,4.22
5,Infections Predicted,Westchester Medical Center,16.89
5,Infections Predicted,Wyoming County Community Hospital,1.41
5,Infections Predicted,Jacobi Medical Center,4.86
5,Infections Predicted,Montefiore Medical Center-Wakefield Hospital,4.32
5,Infections Predicted,Montefiore Medical Center - Henry & Lucy Moses Div,21.23
5,Infections Predicted,Lincoln Medical & Mental Health Center,3.56
5,Infections Predicted,SBH Health System,3.73
5,Infections Predicted,Bronx-Lebanon Hospital Center - Concourse Division,7.35
5,Infections Predicted,Montefiore Medical Center - Montefiore Westchester Square,3.25
5,Infections Predicted,North Central Bronx Hospital,0.97
5,Infections Predicted,Brookdale Hospital Medical Center,6.25
5,Infections Predicted,Brooklyn Hospital Center - Downtown Campus,9.41
5,Infections Predicted,"New York Community Hospital of Brooklyn, Inc",3.29
5,Infections Predicted,Coney Island Hospital,3.47
5,Infections Predicted,Kings County Hospital Center,7.15
5,Infections Predicted,SUNY Downstate Medical Center at LICH,8.91
5,Infections Predicted,Lutheran Medical Center,13.3
5,Infections Predicted,Maimonides Medical Center,18.32
5,Infections Predicted,New York Methodist Hospital,18.84
5,Infections Predicted,Interfaith Medical Center,1.85
5,Infections Predicted,Kingsbrook Jewish Medical Center,2.05
5,Infections Predicted,Wyckoff Heights Medical Center,5.42
5,Infections Predicted,University Hospital of Brooklyn,10.03
5,Infections Predicted,Mount Sinai Beth Israel Brooklyn,4.26
5,Infections Predicted,New York-Presbyterian/Lower Manhattan Hospital,5.28
5,Infections Predicted,Bellevue Hospital Center,9
5,Infections Predicted,Mount Sinai Beth Israel,24.13
5,Infections Predicted,Harlem Hospital Center,3.49
5,Infections Predicted,NYU Hospital for Joint Diseases,9.03
5,Infections Predicted,Hospital for Special Surgery,27.73
5,Infections Predicted,Lenox Hill Hospital,27.31
5,Infections Predicted,Memorial Hospital for Cancer and Allied Diseases,48.06
5,Infections Predicted,Metropolitan Hospital Center,2.82
5,Infections Predicted,Mount Sinai Hospital,59.98
5,Infections Predicted,New York Presbyterian Hospital - New York Weill Cornell Center,38.69
5,Infections Predicted,NYU Hospitals Center,23.1
5,Infections Predicted,New York Presbyterian Hospital - Columbia Presbyterian Center,36.05
5,Infections Predicted,Mount Sinai Roosevelt,14.16
5,Infections Predicted,Mount Sinai St. Luke's,11.86
5,Infections Predicted,Elmhurst Hospital Center,5.21
5,Infections Predicted,Flushing Hospital Medical Center,5.51
5,Infections Predicted,Jamaica Hospital Medical Center,4.61
5,Infections Predicted,Long Island Jewish Medical Center,34.82
5,Infections Predicted,Queens Hospital Center,5.67
5,Infections Predicted,St Johns Episcopal Hospital So Shore,3.1
5,Infections Predicted,New York Hospital Medical Center of Queens,22.05
5,Infections Predicted,Forest Hills Hospital,8.93
5,Infections Predicted,Mount Sinai Hospital - Mount Sinai Hospital of Queens,5.42
5,Infections Predicted,Woodhull Medical & Mental Health Center,4.72
5,Infections Predicted,Richmond University Medical Center,7.64
5,Infections Predicted,Staten Island University Hosp-North,22.26
5,Infections Predicted,Montefiore Med Center - Jack D Weiler Hosp of A Einstein College Div,18.99
5,Infections Predicted,Millard Fillmore Suburban Hospital,26.63
5,Infections Predicted,New York Presbyterian Hospital - Allen Hospital,1.76
6,Infections Predicted,Albany Medical Center Hospital,37.28
6,Infections Predicted,Albany Memorial Hospital,4.15
6,Infections Predicted,St Peters Hospital,49.27
6,Infections Predicted,Memorial Hosp of Wm F & Gertrude F Jones A/K/A Jones Memorial Hosp,1.83
6,Infections Predicted,Our Lady of Lourdes Memorial Hospital Inc,13.75
6,Infections Predicted,United Health Services Hospitals Inc. - Wilson Medical Center,12.1
6,Infections Predicted,Olean General Hospital,7.2
6,Infections Predicted,Auburn Community Hospital,2.79
6,Infections Predicted,Brooks Memorial Hospital,1.96
6,Infections Predicted,Woman's Christian Association,5.05
6,Infections Predicted,TLC Health Network Lake Shore Hospital,0.73
6,Infections Predicted,Arnot Ogden Medical Center,11.15
6,Infections Predicted,St Josephs Hospital,0.22
6,Infections Predicted,Chenango Memorial Hospital Inc,1.49
6,Infections Predicted,Champlain Valley Physicians Hospital Medical Center,9.22
6,Infections Predicted,Columbia Memorial Hospital,4.9
6,Infections Predicted,Cortland Regional Medical Center Inc,2.29
6,Infections Predicted,Mid-Hudson Valley Division of Westchester Medical Center,7.76
6,Infections Predicted,Vassar Brothers Medical Center,25.73
6,Infections Predicted,Northern Dutchess Hospital,3.67
6,Infections Predicted,Buffalo General Medical Center,29.74
6,Infections Predicted,Women And Children's Hospital Of Buffalo,3.07
6,Infections Predicted,Erie County Medical Center,6.22
6,Infections Predicted,Mercy Hospital,26.53
6,Infections Predicted,Roswell Park Cancer Institute,13.44
6,Infections Predicted,Sisters of Charity Hospital,8.71
6,Infections Predicted,University Hospital,34.83
6,Infections Predicted,Kenmore Mercy Hospital,11.86
6,Infections Predicted,Bertrand Chaffee Hospital,
6,Infections Predicted,Sisters of Charity Hospital - St Joseph Campus,6.92
6,Infections Predicted,Adirondack Medical Center-Saranac Lake Site,9.9
6,Infections Predicted,Alice Hyde Medical Center,2.48
6,Infections Predicted,Nathan Littauer Hospital,1.74
6,Infections Predicted,United Memorial Medical Center North Street Campus,2.73
6,Infections Predicted,Samaritan Medical Center,5.72
6,Infections Predicted,Carthage Area Hospital Inc,
6,Infections Predicted,Lewis County General Hospital,1.12
6,Infections Predicted,Nicholas H Noyes Memorial Hospital,3.01
6,Infections Predicted,Oneida Healthcare,4.78
6,Infections Predicted,Community Memorial Hospital Inc,1.27
6,Infections Predicted,Highland Hospital,28.44
6,Infections Predicted,Rochester General Hospital,42.54
6,Infections Predicted,Strong Memorial Hospital,33.86
6,Infections Predicted,The Unity Hospital of Rochester,18.6
6,Infections Predicted,St. Mary's Healthcare,2.51
6,Infections Predicted,Glen Cove Hospital,6.36
6,Infections Predicted,Winthrop-University Hospital,32.95
6,Infections Predicted,Mercy Medical Center,7.11
6,Infections Predicted,Franklin Hospital,4.68
6,Infections Predicted,South Nassau Communities Hospital,20.85
6,Infections Predicted,Nassau University Medical Center,5.53
6,Infections Predicted,North Shore University Hospital,62.64
6,Infections Predicted,Syosset Hospital,2.17
6,Infections Predicted,St. Joseph Hospital,4.82
6,Infections Predicted,Plainview Hospital,11.4
6,Infections Predicted,St Francis Hospital,28.6
6,Infections Predicted,Eastern Niagara Hospital - Lockport Division,2.6
6,Infections Predicted,Niagara Falls Memorial Medical Center,3.13
6,Infections Predicted,Degraff Memorial Hospital,2.12
6,Infections Predicted,Mount St Marys Hospital and Health Center,5.58
6,Infections Predicted,Eastern Niagara Hospital - Newfane Division,
6,Infections Predicted,"Rome Memorial Hospital, Inc",3.24
6,Infections Predicted,St Elizabeth Medical Center,12.6
6,Infections Predicted,Faxton-St Lukes Healthcare St Lukes Division,9.99
6,Infections Predicted,UPSTATE University Hospital at Community General,8.34
6,Infections Predicted,St Josephs Hospital Health Center,36.5
6,Infections Predicted,University Hospital SUNY Health Science Center,16.84
6,Infections Predicted,Crouse Hospital,29.34
6,Infections Predicted,Geneva General Hospital,4.69
6,Infections Predicted,Clifton Springs Hospital and Clinic,1.61
6,Infections Predicted,F F Thompson Hospital,3.97
6,Infections Predicted,St Luke's Cornwall Hospital/Newburgh,6.79
6,Infections Predicted,Orange Regional Medical Center,12.42
6,Infections Predicted,St Anthony Community Hospital,1.38
6,Infections Predicted,Bon Secours Community Hospital,1.73
6,Infections Predicted,Medina Memorial Hospital,0.94
6,Infections Predicted,Oswego Hospital,3.86
6,Infections Predicted,Aurelia Osborn Fox Memorial Hospital,1.44
6,Infections Predicted,Mary Imogene Bassett Hospital,14.4
6,Infections Predicted,Putnam Hospital Center,7.71
6,Infections Predicted,St. Mary's Hospital,3.82
6,Infections Predicted,Samaritan Hospital,7.14
6,Infections Predicted,Nyack Hospital,8.58
6,Infections Predicted,Good Samaritan Hospital of Suffern,12.74
6,Infections Predicted,Claxton-Hepburn Medical Center,2.57
6,Infections Predicted,Massena Memorial Hospital,1.04
6,Infections Predicted,Canton-Potsdam Hospital,4.62
6,Infections Predicted,Saratoga Hospital,10.51
6,Infections Predicted,Ellis Hospital,17.82
6,Infections Predicted,Corning Hospital,3.47
6,Infections Predicted,St James Mercy Hospital,1.3
6,Infections Predicted,Ira Davenport Memorial Hospital Inc,
6,Infections Predicted,Brookhaven Memorial Hospital Medical Center Inc,6.94
6,Infections Predicted,Southampton Hospital,3.22
6,Infections Predicted,Eastern Long Island Hospital,1.1
6,Infections Predicted,John T Mather Memorial Hospital of Port Jefferson New York Inc,8.79
6,Infections Predicted,St Charles Hospital,5.55
6,Infections Predicted,Huntington Hospital,12.37
6,Infections Predicted,Southside Hospital,17.64
6,Infections Predicted,Good Samaritan Hospital Medical Center,17.98
6,Infections Predicted,Peconic Bay Medical Center,8.89
6,Infections Predicted,St Catherine of Siena Hospital,6.98
6,Infections Predicted,Catskill Regional Medical Center,3.3
6,Infections Predicted,Cayuga Medical Center at Ithaca,5.23
6,Infections Predicted,HealthAlliance Hospital Mary's Avenue Campus,2.21
6,Infections Predicted,HealthAlliance Hospital Broadway Campus,5.13
6,Infections Predicted,Glens Falls Hospital,11.06
6,Infections Predicted,Newark-Wayne Community Hospital,3.91
6,Infections Predicted,Hudson Valley Hospital Center,7.09
6,Infections Predicted,White Plains Hospital Center,11.44
6,Infections Predicted,Montefiore Mount Vernon Hospital,1.23
6,Infections Predicted,Montefiore New Rochelle Hospital,6.29
6,Infections Predicted,SJRH - St Johns Division,5.91
6,Infections Predicted,St Joseph's Medical Center,2.47
6,Infections Predicted,Northern Westchester Hospital,11.01
6,Infections Predicted,Lawrence Hospital Center,6.77
6,Infections Predicted,Phelps Memorial Hospital Assn,3.56
6,Infections Predicted,Westchester Medical Center,19.25
6,Infections Predicted,Wyoming County Community Hospital,1.38
6,Infections Predicted,Jacobi Medical Center,9.97
6,Infections Predicted,Montefiore Medical Center-Wakefield Hospital,6.32
6,Infections Predicted,Montefiore Medical Center - Henry & Lucy Moses Div,26.02
6,Infections Predicted,Lincoln Medical & Mental Health Center,5.49
6,Infections Predicted,SBH Health System,3.87
6,Infections Predicted,Bronx-Lebanon Hospital Center - Concourse Division,8.38
6,Infections Predicted,North Central Bronx Hospital,0.83
6,Infections Predicted,Brookdale Hospital Medical Center,6.47
6,Infections Predicted,Brooklyn Hospital Center - Downtown Campus,11.6
6,Infections Predicted,"New York Community Hospital of Brooklyn, Inc",2.98
6,Infections Predicted,Coney Island Hospital,2.18
6,Infections Predicted,Kings County Hospital Center,9.18
6,Infections Predicted,SUNY Downstate Medical Center at LICH,3.58
6,Infections Predicted,Lutheran Medical Center,15.5
6,Infections Predicted,Maimonides Medical Center,25.49
6,Infections Predicted,New York Methodist Hospital,22.06
6,Infections Predicted,Interfaith Medical Center,1.92
6,Infections Predicted,Kingsbrook Jewish Medical Center,3.6
6,Infections Predicted,Wyckoff Heights Medical Center,6.08
6,Infections Predicted,University Hospital of Brooklyn,12.24
6,Infections Predicted,Mount Sinai Beth Israel Brooklyn,5.4
6,Infections Predicted,New York-Presbyterian/Lower Manhattan Hospital,6.26
6,Infections Predicted,Bellevue Hospital Center,11.79
6,Infections Predicted,Mount Sinai Beth Israel,31.39
6,Infections Predicted,Harlem Hospital Center,2.7
6,Infections Predicted,NYU Hospital for Joint Diseases,8.61
6,Infections Predicted,Hospital for Special Surgery,29.75
6,Infections Predicted,Lenox Hill Hospital,26.97
6,Infections Predicted,Memorial Hospital for Cancer and Allied Diseases,64.49
6,Infections Predicted,Metropolitan Hospital Center,3.14
6,Infections Predicted,Mount Sinai Hospital,81.21
6,Infections Predicted,New York Presbyterian Hospital - New York Weill Cornell Center,51.26
6,Infections Predicted,NYU Hospitals Center,33.41
6,Infections Predicted,New York Presbyterian Hospital - Columbia Presbyterian Center,39.87
6,Infections Predicted,Mount Sinai Roosevelt,16.63
6,Infections Predicted,Mount Sinai St. Luke's,9.34
6,Infections Predicted,Elmhurst Hospital Center,6.3
